id_cliente,evasao,genero,idoso,tem_parceiro,tem_dependentes,meses_contrato,servico_telefone,multiplas_linhas,servico_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,streaming_tv,streaming_filmes,tipo_contrato,fatura_digital,metodo_pagamento,valor_mensal,valor_total,valor_diario
3058wqdre,False,male,False,False,False,13,False,False,dsl,False,False,False,False,False,False,month,True,bank transfer automatic,25.15,331.85,0.84
3059ngmxb,False,male,False,True,True,14,True,True,dsl,True,True,False,False,False,True,month,False,mailed check,69.2,944.65,2.31
3061bckyi,False,male,False,False,False,14,True,False,no,False,False,False,False,False,False,month,False,mailed check,19.9,283.75,0.66
3062icyzq,False,female,False,True,True,51,True,True,fiber optic,True,True,False,False,False,True,month,True,electronic check,93.8,4539.35,3.13
3063qfszl,True,female,False,False,False,1,True,False,dsl,False,False,False,False,False,True,month,True,electronic check,55.4,55.4,1.85
3066rrjio,True,female,False,False,False,1,True,False,fiber optic,False,False,False,False,False,False,month,True,mailed check,69.95,69.95,2.33
3067svmtc,False,female,False,True,False,68,True,False,dsl,True,False,False,True,False,False,one year,False,bank transfer automatic,55.9,3848.8,1.86
3068omwza,True,male,True,False,False,1,True,True,fiber optic,False,False,True,False,True,False,month,True,electronic check,88.8,88.8,2.96
3069ssvsn,False,female,False,False,False,1,False,False,dsl,False,False,False,False,False,False,one year,False,mailed check,25.85,25.85,0.86
3070bdoqc,False,female,False,False,False,60,True,False,fiber optic,False,True,True,False,True,True,two year,True,electronic check,99.65,5941.05,3.32
3070dveyc,True,male,True,False,False,7,True,True,fiber optic,False,False,False,False,False,False,month,False,mailed check,73.75,545.15,2.46
3070fnfzq,False,female,False,True,True,23,True,False,no,False,False,False,False,False,False,two year,False,bank transfer automatic,20.4,478.75,0.68
3071mvjcd,False,male,False,True,True,72,True,True,dsl,True,True,True,True,True,False,two year,False,bank transfer automatic,82.3,5815.15,2.74
3071vbypo,False,male,False,True,True,3,True,False,fiber optic,True,True,False,False,True,False,month,False,electronic check,89.85,248.4,3.0
3074gqwyx,True,male,False,False,False,5,True,True,fiber optic,False,False,False,False,False,False,month,True,bank transfer automatic,75.9,357.75,2.53
3077rsntj,False,female,False,True,True,6,True,False,no,False,False,False,False,False,False,month,False,mailed check,19.7,113.5,0.66
3078ndxxg,False,female,False,False,False,44,True,True,dsl,False,False,False,False,False,False,month,True,mailed check,50.15,2139.1,1.67
3078zknts,False,female,False,True,True,13,True,False,no,False,False,False,False,False,False,two year,True,bank transfer automatic,19.75,246.7,0.66
3079bchln,False,male,False,True,False,47,True,False,no,False,False,False,False,False,False,one year,False,bank transfer automatic,19.9,942.95,0.66
3082vqxnh,False,male,False,True,False,3,False,False,dsl,False,True,False,False,False,False,month,False,credit card automatic,29.8,94.4,0.99
3082wqrvy,False,male,True,True,False,14,True,False,no,False,False,False,False,False,False,one year,False,mailed check,19.65,228.65,0.65
3082yvekw,False,female,False,True,True,23,True,True,dsl,True,False,True,True,True,False,two year,True,bank transfer automatic,77.15,1759.4,2.57
3084dowle,False,female,False,True,False,72,True,True,dsl,True,True,True,True,True,True,two year,False,bank transfer automatic,92.0,6474.4,3.07
3085quozk,True,female,False,False,False,1,True,False,dsl,False,False,False,False,False,False,month,False,mailed check,43.95,43.95,1.47
3086rucrn,False,female,False,False,False,66,True,True,fiber optic,True,True,True,True,False,True,month,True,bank transfer automatic,103.1,6595.0,3.44
3088fvywk,False,male,False,True,True,53,True,True,no,False,False,False,False,False,False,two year,False,credit card automatic,25.55,1336.1,0.85
3088lhefh,False,female,False,False,False,11,True,True,fiber optic,True,False,False,False,False,False,month,True,bank transfer automatic,79.0,929.3,2.63
3090hawsu,True,male,False,False,False,61,True,True,fiber optic,True,False,True,True,True,True,two year,True,credit card automatic,111.6,6876.05,3.72
3090letty,False,male,False,False,True,2,True,True,dsl,True,True,False,False,False,False,month,False,bank transfer automatic,60.95,134.6,2.03
3090qfuvd,False,female,False,False,False,1,True,False,no,False,False,False,False,False,False,month,False,credit card automatic,20.3,20.3,0.68
3091fyhki,True,male,False,False,False,1,False,False,dsl,False,False,False,False,False,True,month,True,electronic check,35.45,35.45,1.18
3092ighwf,True,male,False,True,True,67,True,True,fiber optic,False,True,True,False,False,False,one year,False,electronic check,87.4,5918.8,2.91
3094jojai,False,male,False,False,False,18,True,True,fiber optic,False,False,False,False,False,False,month,False,mailed check,74.15,1387.0,2.47
3096gkweb,False,male,False,True,False,18,True,True,fiber optic,False,False,False,False,True,True,month,True,electronic check,94.75,1691.9,3.16
3096izetn,True,female,False,False,False,12,True,False,fiber optic,False,False,False,False,False,True,month,False,bank transfer automatic,78.1,947.3,2.6
3096jrdso,True,female,True,True,False,27,True,True,fiber optic,True,False,False,True,True,True,month,True,bank transfer automatic,104.3,2867.75,3.48
3096wpxbt,False,female,False,True,True,61,True,True,fiber optic,True,True,True,False,False,True,one year,True,credit card automatic,100.7,6018.65,3.36
3096yxenj,False,female,False,True,False,65,True,True,fiber optic,False,True,True,True,True,True,two year,True,bank transfer automatic,107.65,7082.85,3.59
3097fqtvj,False,female,False,False,False,41,True,False,no,False,False,False,False,False,False,two year,False,mailed check,20.0,810.3,0.67
3097idvpu,False,male,False,True,True,19,True,True,dsl,False,False,False,False,False,False,month,False,credit card automatic,50.1,910.45,1.67
3097nnspb,True,female,False,False,False,2,True,False,dsl,False,True,False,False,False,False,month,True,credit card automatic,49.05,91.1,1.64
3097nqysn,True,male,True,True,False,2,True,True,fiber optic,False,False,False,False,True,False,month,True,mailed check,86.85,156.35,2.9
3097pywxl,False,female,False,True,True,4,True,False,no,False,False,False,False,False,False,month,True,electronic check,19.95,82.9,0.66
3099oonvs,False,male,False,True,True,25,True,False,dsl,True,False,False,True,False,False,month,False,electronic check,54.3,1296.8,1.81
3104owcgk,True,male,False,True,True,60,True,False,fiber optic,False,True,True,False,True,False,one year,False,electronic check,90.95,5453.4,3.03
3106ulwfw,True,female,False,True,False,8,True,True,fiber optic,False,False,False,False,False,True,month,True,credit card automatic,85.2,627.4,2.84
3108pccgg,False,male,True,True,False,72,True,True,dsl,True,True,True,False,True,True,two year,False,credit card automatic,84.45,5899.85,2.81
3113iwhlc,False,male,False,False,False,5,True,False,dsl,True,False,True,False,False,False,month,True,mailed check,55.8,274.35,1.86
3115czmzd,False,male,False,False,True,0,True,False,no,False,False,False,False,False,False,two year,False,mailed check,20.25,0.0,0.68
3115jpjdd,False,female,False,True,False,59,True,False,fiber optic,True,False,True,False,False,False,one year,True,credit card automatic,81.25,4639.45,2.71
3118uhvvq,False,female,False,True,False,68,True,True,no,False,False,False,False,False,False,two year,False,credit card automatic,25.8,1911.5,0.86
3120fazkd,False,male,False,True,True,54,True,True,no,False,False,False,False,False,False,two year,True,bank transfer automatic,24.05,1230.9,0.8
3125rahbv,False,male,False,False,False,22,True,False,no,False,False,False,False,False,False,one year,False,credit card automatic,20.3,467.15,0.68
3126wqmgh,False,female,False,True,False,49,True,True,dsl,False,False,False,False,False,False,month,True,credit card automatic,52.15,2583.75,1.74
3128yovtd,False,female,False,True,True,51,True,False,fiber optic,True,True,False,False,False,False,month,True,bank transfer automatic,79.15,4018.55,2.64
3129aaqou,False,female,False,True,True,19,True,True,no,False,False,False,False,False,False,two year,False,mailed check,25.6,485.9,0.85
3130icdup,False,female,False,False,True,2,True,True,fiber optic,True,False,False,False,False,False,month,False,credit card automatic,80.55,188.1,2.69
3131nwvfj,False,female,False,True,True,14,True,False,no,False,False,False,False,False,False,one year,False,mailed check,19.55,294.5,0.65
3132tvfdz,True,male,True,True,False,57,False,False,dsl,False,False,False,False,True,True,month,True,electronic check,44.85,2572.95,1.5
3133pznsr,False,male,False,True,True,72,True,True,fiber optic,True,True,False,True,False,True,two year,True,credit card automatic,97.75,6991.6,3.26
3134dshvc,False,female,False,False,False,63,True,True,fiber optic,True,True,True,False,True,False,two year,False,credit card automatic,98.0,6218.45,3.27
3134jcvoe,False,female,False,False,False,3,False,False,dsl,False,True,False,False,False,False,month,False,mailed check,29.2,98.5,0.97
3137lupix,False,female,False,False,False,4,True,True,dsl,False,False,False,True,True,False,month,True,mailed check,64.4,253.0,2.15
3137nyqqi,False,male,False,True,False,17,True,False,dsl,True,True,False,False,False,True,one year,False,mailed check,64.8,1175.6,2.16
3138bkyav,True,male,False,False,False,6,True,False,fiber optic,False,True,False,False,True,False,month,True,electronic check,85.35,489.45,2.85
3143ildal,True,male,False,False,False,56,True,True,fiber optic,False,True,False,True,False,True,month,True,electronic check,94.45,5124.6,3.15
3143jqegi,True,female,False,True,True,13,True,False,fiber optic,False,False,False,False,True,True,month,False,electronic check,88.35,1222.8,2.94
3144audbs,True,female,False,True,False,6,True,False,dsl,False,False,False,True,False,False,month,True,electronic check,49.15,270.8,1.64
3144kmtwz,False,male,False,True,False,71,True,True,fiber optic,False,True,True,False,False,True,month,True,bank transfer automatic,93.25,6669.45,3.11
3146jtqhr,False,male,False,True,False,10,True,False,no,False,False,False,False,False,False,one year,False,bank transfer automatic,19.6,189.45,0.65
3146msegf,False,female,True,True,True,72,True,True,dsl,True,True,True,True,True,True,two year,True,credit card automatic,88.05,6425.65,2.94
3148aoiqt,False,female,False,True,False,69,True,True,no,False,False,False,False,False,False,two year,True,credit card automatic,24.95,1718.35,0.83
3148blqjt,True,male,False,False,False,1,True,False,no,False,False,False,False,False,False,month,False,mailed check,20.1,20.1,0.67
3154cfszg,False,male,False,True,True,47,True,False,fiber optic,True,False,True,False,False,True,month,False,electronic check,90.05,4137.2,3.0
3154hmwuu,False,male,False,True,False,60,True,False,no,False,False,False,False,False,False,two year,True,bank transfer automatic,20.5,1198.8,0.68
3156qlhbo,False,male,False,False,True,2,True,False,no,False,False,False,False,False,False,month,False,mailed check,19.25,48.35,0.64
3158moerk,True,female,False,False,False,2,True,True,fiber optic,False,False,False,False,True,True,month,True,electronic check,96.0,174.8,3.2
3160tyxlt,False,male,False,False,False,53,False,False,dsl,True,True,False,False,False,True,month,True,bank transfer automatic,46.3,2546.85,1.54
3161getrm,False,male,False,True,True,34,True,True,fiber optic,False,False,True,False,False,True,month,True,credit card automatic,90.05,3097.0,3.0
3161onrwk,False,male,False,True,True,60,True,False,dsl,True,True,True,True,False,False,one year,True,bank transfer automatic,65.85,3928.3,2.19
3161pjncn,False,female,True,True,False,67,True,False,no,False,False,False,False,False,False,two year,True,bank transfer automatic,20.05,1263.05,0.67
3162kkzxo,False,female,True,False,False,55,True,True,fiber optic,False,False,True,False,True,True,one year,True,electronic check,100.15,5409.75,3.34
3162zjzfu,False,male,False,True,True,53,True,False,fiber optic,False,True,False,True,True,False,month,True,electronic check,92.55,4779.45,3.08
3164aalrn,True,male,False,False,False,5,True,False,dsl,False,False,True,False,True,True,one year,True,mailed check,70.0,347.4,2.33
3164yaxfy,False,male,False,False,False,57,False,False,dsl,True,False,True,False,True,True,month,True,electronic check,53.75,3196.0,1.79
3165hdoew,True,male,False,True,True,1,True,False,dsl,False,False,False,False,False,False,month,True,mailed check,45.85,45.85,1.53
3166pneof,False,female,False,False,False,61,True,True,dsl,True,False,True,True,True,True,two year,False,credit card automatic,86.45,5175.3,2.88
3167snqpl,False,male,True,True,True,38,True,True,fiber optic,False,True,False,False,True,True,month,False,electronic check,101.15,3741.85,3.37
3170gwykc,False,female,False,False,False,60,True,False,fiber optic,True,False,True,True,True,True,month,True,bank transfer automatic,104.95,6236.75,3.5
3170nmyvv,False,female,False,True,True,50,True,False,no,False,False,False,False,False,False,two year,False,bank transfer automatic,20.15,930.9,0.67
3173nvmpx,False,female,False,True,True,9,True,True,dsl,False,True,False,False,False,False,month,True,mailed check,55.3,501.2,1.84
3173wssue,False,female,False,True,True,71,True,False,no,False,False,False,False,False,False,two year,False,credit card automatic,19.7,1415.85,0.66
3174akmas,False,female,False,True,False,46,True,False,dsl,False,True,False,True,True,False,two year,True,credit card automatic,64.2,3009.5,2.14
3174rkmow,False,male,False,True,True,35,True,True,fiber optic,False,True,True,True,True,True,month,True,electronic check,109.95,3782.4,3.67
3177lasxd,True,female,False,False,False,1,True,False,fiber optic,False,False,False,False,False,False,month,False,electronic check,71.35,71.35,2.38
3178cifot,False,female,False,False,False,23,True,False,no,False,False,False,False,False,False,one year,True,credit card automatic,19.65,478.1,0.65
